n_features,ultima_feature,tratamento,modelo,transform,rmse,mae,mape,mdape,r2,status
5,score_escola_privada,std_median_ohe,DecisionTree,log,1203526.8039735872,474101.4996463688,31.58038633187416,14.415917159763314,0.48021404562477144,
5,score_escola_privada,std_median_ohe,RandomForest,yeojohnson,1009873.3862903188,493319.83458859107,35.23679801921234,23.044763555803293,0.6340288419887634,
5,score_escola_privada,std_median_ohe,GradientBoosting,sqrt,928676.020195834,472898.3521316034,34.88028192647107,24.550471663079662,0.6905136714194255,
5,score_escola_privada,std_median_ohe,KNeighbors,sqrt,1104012.4442503497,517457.19890906475,35.99091581292777,21.764975767707504,0.562617962534909,
5,score_escola_privada,raw_zero_ord,KNeighbors,yeojohnson,1105047.676337144,515929.10551927076,35.9981924357982,22.02600283152431,0.5617973119831086,
5,score_escola_privada,raw_zero_ord,KNeighbors,none,1131865.732315378,516072.74522357,35.712997510534215,21.037306642402186,0.5402700165156917,
5,score_escola_privada,std_median_ohe,Linear,yeojohnson,1330189.2428173276,756402.2776611986,72.76232595358731,50.20828633557382,0.36504950122810587,
5,score_escola_privada,std_median_ohe,RandomForest,sqrt,1009231.4814052577,493008.23473508615,35.22900557911321,23.03937796989115,0.6344939379438355,
5,score_escola_privada,std_median_ohe,GradientBoosting,none,938799.3277666055,471015.4102601029,34.770282234131066,24.23473583904528,0.6837296014983936,
5,score_escola_privada,minmax_mean_ohe,KNeighbors,none,1117815.6832360502,505453.17582717293,34.825514693890966,20.246153846153845,0.5516125969547698,
5,score_escola_privada,minmax_mean_ohe,KNeighbors,log,1075616.5137100557,513991.3769611713,35.914755653502475,22.02600283152431,0.5848281221808924,
6,score_escola_publica,raw_zero_ord,MLP,log,,,,,,timeout
6,score_escola_publica,minmax_mean_ohe,MLP,log,,,,,,timeout
6,score_escola_publica,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,minmax_mean_ohe,MLP,none,,,,,,timeout
6,score_escola_publica,std_median_ohe,DecisionTree,log,1153964.8013154757,462588.7778455355,31.6054377605533,14.039735099337749,0.5221428045352968,
6,score_escola_publica,minmax_mean_ohe,KNeighbors,none,1085085.1788778363,480387.79829182517,33.88053080110333,18.531954430379752,0.5774864231429007,
6,score_escola_publica,std_median_ohe,KNeighbors,log,1035697.8472887428,489283.63775209937,34.51625930036604,19.783699999999996,0.6150723103796517,
6,score_escola_publica,raw_zero_ord,KNeighbors,log,1035697.8472887428,489283.63775209937,34.51625930036604,19.783699999999996,0.6150723103796517,
6,score_escola_publica,std_median_ohe,Linear,yeojohnson,1330192.7266323431,756479.7486678094,72.77519464626295,50.222003533504925,0.3650461753058877,
6,score_escola_publica,std_median_ohe,GradientBoosting,sqrt,906065.3805534166,453700.96064002335,34.08956987150114,23.526862413150333,0.7054004495316182,
6,score_escola_publica,std_median_ohe,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,std_median_ohe,KNeighbors,yeojohnson,1051540.538069456,489778.91200746427,34.49401116873349,19.90866242038217,0.6032060464241182,
6,score_escola_publica,std_median_ohe,GradientBoosting,log,906866.687325706,453680.6671114183,34.09197669197738,23.492792873828776,0.70487914277943,
6,score_escola_publica,std_median_ohe,RandomForest,log,968801.7797123002,473078.70164587814,34.15313121010079,22.22512181107488,0.6631916406978822,
6,score_escola_publica,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,raw_zero_ord,KNeighbors,sqrt,1036671.5219066853,485985.4151295486,34.127970051604414,19.570588235294117,0.614348217929511,
6,score_escola_publica,raw_zero_ord,MLP,none,,,,,,timeout
6,score_escola_publica,std_median_ohe,DecisionTree,yeojohnson,1153733.7016457778,462160.4455289729,31.581058587229467,14.035087719298245,0.5223341822653089,
6,score_escola_publica,std_median_ohe,Linear,log,1326718.6708752103,747226.9500511556,69.82694753863807,48.83261669914707,0.3683584539319962,
6,score_escola_publica,minmax_mean_ohe,KNeighbors,yeojohnson,1012566.160259152,471859.51710328,33.4443110648225,18.686131386861312,0.6320745544850219,
6,score_escola_publica,raw_zero_ord,KNeighbors,yeojohnson,1051540.538069456,489778.91200746427,34.49401116873349,19.90866242038217,0.6032060464241182,
6,score_escola_publica,std_median_ohe,Linear,yeojohnson,1330192.7266323431,756479.7486678094,72.77519464626295,50.222003533504925,0.3650461753058877,
6,score_escola_publica,std_median_ohe,KNeighbors,sqrt,1036671.5219066853,485985.4151295486,34.127970051604414,19.570588235294117,0.614348217929511,
6,score_escola_publica,std_median_ohe,MLP,log,,,,,,timeout
6,score_escola_publica,std_median_ohe,KNeighbors,none,1091547.6323386808,493309.4185315438,34.800420089542314,19.6,0.5724386990785237,
6,score_escola_publica,std_median_ohe,RandomForest,sqrt,968324.3281084066,472918.0263302663,34.15014114167869,22.22512181107488,0.6635235353517677,
6,score_escola_publica,std_median_ohe,GradientBoosting,yeojohnson,905903.7817534227,453613.51721975167,34.086850400474326,23.521278938302633,0.7055055251463678,
6,score_escola_publica,minmax_mean_ohe,KNeighbors,sqrt,1033903.333500998,471329.6840020096,32.86976243379659,18.806852367688016,0.6164050535598719,
6,score_escola_publica,std_median_ohe,MLP,none,,,,,,timeout
6,score_escola_publica,std_median_ohe,DecisionTree,none,1156603.3288021327,463425.09257110994,31.59796282429226,13.953488372093023,0.5199550761211313,
6,score_escola_publica,std_median_ohe,MLP,sqrt,,,,,,timeout
6,score_escola_publica,std_median_ohe,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,std_median_ohe,RandomForest,yeojohnson,968541.7580862428,473075.73495688575,34.153883509589605,22.22512181107488,0.6633724118451078,
6,score_escola_publica,raw_zero_ord,MLP,sqrt,,,,,,timeout
6,score_escola_publica,std_median_ohe,Linear,none,1421798.890047473,754510.9304151916,61.313094778007795,45.206938629310976,0.2745802963317302,
6,score_escola_publica,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
6,score_escola_publica,std_median_ohe,KNeighbors,yeojohnson,1051540.538069456,489778.91200746427,34.49401116873349,19.90866242038217,0.6032060464241182,
6,score_escola_publica,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
6,score_escola_publica,minmax_mean_ohe,KNeighbors,yeojohnson,1012566.160259152,471859.51710328,33.4443110648225,18.686131386861312,0.6320745544850219,
6,score_escola_publica,raw_zero_ord,KNeighbors,yeojohnson,1051540.538069456,489778.91200746427,34.49401116873349,19.90866242038217,0.6032060464241182,
6,score_escola_publica,std_median_ohe,Linear,sqrt,1376000.3371424398,758249.5425403147,66.51712620174277,51.41192482433031,0.3205616028930943,
6,score_escola_publica,std_median_ohe,DecisionTree,yeojohnson,1153733.7016457778,462160.4455289729,31.581058587229467,14.035087719298245,0.5223341822653089,
6,score_escola_publica,minmax_mean_ohe,KNeighbors,log,1138294.1740293293,482548.2666618818,35.24064163546268,19.1869918699187,0.5350331058476043,
6,score_escola_publica,raw_zero_ord,KNeighbors,none,1091547.6323386808,493309.4185315438,34.800420089542314,19.6,0.5724386990785237,
6,score_escola_publica,std_median_ohe,RandomForest,none,973930.8090254479,473304.79745089466,34.15568040433736,22.23479728332025,0.6596159395623067,
6,score_escola_publica,std_median_ohe,GradientBoosting,yeojohnson,905903.7817534227,453613.51721975167,34.086850400474326,23.521278938302633,0.7055055251463678,
6,score_escola_publica,std_median_ohe,DecisionTree,sqrt,1153852.839996706,462459.61997094523,31.605778245737238,14.039735099337749,0.5222355264732335,
6,score_escola_publica,std_median_ohe,GradientBoosting,none,906278.0135674302,453631.9706052116,34.09179594508261,23.526862413150333,0.7052621616288494,
6,score_escola_publica,std_median_ohe,RandomForest,yeojohnson,968541.7580862428,473075.73495688575,34.153883509589605,22.22512181107488,0.6633724118451078,
7,score_hospitais,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,MLP,log,,,,,,timeout
7,score_hospitais,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,MLP,none,,,,,,timeout
7,score_hospitais,std_median_ohe,MLP,yeojohnson,,,,,,timeout
7,score_hospitais,raw_zero_ord,MLP,log,,,,,,timeout
7,score_hospitais,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,MLP,sqrt,,,,,,timeout
7,score_hospitais,raw_zero_ord,MLP,none,,,,,,timeout
7,score_hospitais,std_median_ohe,MLP,yeojohnson,,,,,,timeout
7,score_hospitais,minmax_mean_ohe,MLP,none,,,,,,timeout
7,score_hospitais,std_median_ohe,DecisionTree,sqrt,1086228.8088618799,394719.8246414368,26.43525527812518,11.864406779661017,0.5765953339649099,
7,score_hospitais,raw_zero_ord,KNeighbors,none,1014521.4443579818,451807.4940644513,31.317877259711008,18.231559934318547,0.6306522407881168,
7,score_hospitais,minmax_mean_ohe,KNeighbors,log,912127.5328226552,407264.66018804273,28.163828358610736,16.55094736842106,0.7014451460878897,
7,score_hospitais,std_median_ohe,KNeighbors,sqrt,939548.0627089851,422216.58834421873,29.132230966382444,17.29964325449888,0.6832249204190077,
7,score_hospitais,std_median_ohe,DecisionTree,yeojohnson,1088607.8847237015,395164.9637763443,26.442326905035333,11.842105263157894,0.5747386074118666,
7,score_hospitais,std_median_ohe,RandomForest,log,861615.265283898,394133.0953584594,28.13098700372499,17.752881916506674,0.7335965925222343,
7,score_hospitais,minmax_mean_ohe,MLP,log,,,,,,timeout
7,score_hospitais,std_median_ohe,GradientBoosting,yeojohnson,982749.5468465034,414573.58488355676,31.816206592653046,20.59095640272092,0.6534238201612548,
7,score_hospitais,std_median_ohe,GradientBoosting,yeojohnson,,,,,,timeout
7,score_hospitais,raw_zero_ord,KNeighbors,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,GradientBoosting,log,,,,,,timeout
7,score_hospitais,std_median_ohe,DecisionTree,none,,,,,,timeout
7,score_hospitais,std_median_ohe,KNeighbors,yeojohnson,,,,,,timeout
7,score_hospitais,minmax_mean_ohe,KNeighbors,sqrt,,,,,,timeout
7,score_hospitais,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
7,score_hospitais,std_median_ohe,Linear,sqrt,,,,,,timeout
7,score_hospitais,std_median_ohe,DecisionTree,log,,,,,,timeout
7,score_hospitais,raw_zero_ord,KNeighbors,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,RandomForest,yeojohnson,,,,,,timeout
7,score_hospitais,std_median_ohe,Linear,none,1399472.5269859242,745014.4980446146,60.933405477903825,44.495790848411474,0.2971838049546295,
7,score_hospitais,raw_zero_ord,KNeighbors,log,947538.5150417449,426391.6074212302,29.406332383615712,17.46153846153846,0.6778139370812698,
7,score_hospitais,std_median_ohe,KNeighbors,log,947538.5150417449,426391.6074212302,29.406332383615712,17.46153846153846,0.6778139370812698,
7,score_hospitais,std_median_ohe,GradientBoosting,sqrt,981284.3377253679,414713.5393760507,31.791253102651407,20.597097976451238,0.654456490244682,
7,score_hospitais,raw_zero_ord,KNeighbors,sqrt,939548.0627089851,422216.58834421873,29.132230966382444,17.29964325449888,0.6832249204190077,
7,score_hospitais,std_median_ohe,Linear,yeojohnson,1312660.7462489496,744164.8310194752,73.0769600478361,50.101415391056015,0.38167329668803107,
7,score_hospitais,std_median_ohe,GradientBoosting,none,958248.4191805392,412479.7804251068,31.6489451759094,20.273742564377436,0.6704895222280085,
7,score_hospitais,minmax_mean_ohe,KNeighbors,yeojohnson,1033977.9528388426,403049.89564343647,28.021530619466763,15.726835913081613,0.6163496815867016,
7,score_hospitais,std_median_ohe,Linear,yeojohnson,1312660.7462489496,744164.8310194752,73.0769600478361,50.101415391056015,0.38167329668803107,
7,score_hospitais,std_median_ohe,Linear,log,1302758.4608596812,732517.9420620269,70.33451371780845,48.4145249734044,0.3909670203150257,
7,score_hospitais,std_median_ohe,KNeighbors,yeojohnson,962695.845578543,425539.932634752,29.14608176559742,17.30817610062893,0.6674237736208146,
7,score_hospitais,minmax_mean_ohe,KNeighbors,yeojohnson,1033977.9528388426,403049.89564343647,28.021530619466763,15.726835913081613,0.6163496815867016,
7,score_hospitais,std_median_ohe,RandomForest,none,866399.8381658404,394427.8349853324,28.133246324993895,17.75065811353146,0.7306296870173073,
7,score_hospitais,std_median_ohe,RandomForest,sqrt,860231.3521068029,393916.4482595622,28.12384543403245,17.755834627963406,0.734451691352205,
7,score_hospitais,minmax_mean_ohe,KNeighbors,none,1008665.1094800057,448222.8012488337,31.164462066870357,17.597428571428566,0.6349040604758812,
7,score_hospitais,std_median_ohe,DecisionTree,yeojohnson,1088607.8847237015,395164.9637763443,26.442326905035333,11.842105263157894,0.5747386074118666,
7,score_hospitais,std_median_ohe,KNeighbors,none,1014521.4443579818,451807.4940644513,31.317877259711008,18.231559934318547,0.6306522407881168,
7,score_hospitais,std_median_ohe,RandomForest,yeojohnson,861725.535830575,394175.6104236095,28.132168531223662,17.75065811353146,0.7335283989087287,
7,score_hospitais,raw_zero_ord,MLP,sqrt,,,,,,timeout
7,score_hospitais,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
8,score_mercado,std_median_ohe,MLP,none,,,,,,timeout
8,score_mercado,std_median_ohe,MLP,sqrt,,,,,,timeout
8,score_mercado,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
8,score_mercado,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
8,score_mercado,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
8,score_mercado,raw_zero_ord,MLP,log,,,,,,timeout
8,score_mercado,std_median_ohe,DecisionTree,sqrt,1184092.2515956599,394955.677520322,26.236245427954497,11.76470588235294,0.49686551582626626,
8,score_mercado,std_median_ohe,Linear,sqrt,1358292.2084673925,746631.4277911959,66.16285523841007,49.55942333679111,0.33793683654565954,
8,score_mercado,minmax_mean_ohe,KNeighbors,log,1012408.5040315395,392602.7898227231,27.667348598826138,15.53191489361702,0.6321891173142404,
8,score_mercado,raw_zero_ord,KNeighbors,log,913221.9168842566,407617.68965764734,28.437583322222554,16.51111111111111,0.700728295270849,
8,score_mercado,std_median_ohe,RandomForest,sqrt,872085.3364892111,391754.3722993208,28.37033032555122,17.55881085761467,0.7270827577067038,
8,score_mercado,std_median_ohe,KNeighbors,none,1130926.7990451588,452370.5820856959,31.811393457635738,17.817265306122444,0.5410324333388207,
8,score_mercado,std_median_ohe,RandomForest,log,872900.0704120916,391893.5075458004,28.373636121610147,17.550697982114006,0.7265725810251982,
8,score_mercado,std_median_ohe,KNeighbors,sqrt,923339.4098364454,406819.6466374793,28.322312312453384,16.698203389830514,0.6940603603665096,
8,score_mercado,minmax_mean_ohe,KNeighbors,yeojohnson,1009229.7469675929,380893.2589535636,26.3025123879084,14.66054479319684,0.6344951942402306,
8,score_mercado,raw_zero_ord,KNeighbors,yeojohnson,924296.942041266,407121.3473767315,28.167792817126863,16.634146341463417,0.6934254931611348,
8,score_mercado,std_median_ohe,Linear,yeojohnson,1311951.438829133,744254.8315860782,73.11059418221491,50.05883366283326,0.3823413523506354,
8,score_mercado,std_median_ohe,KNeighbors,yeojohnson,924296.942041266,407121.3473767315,28.167792817126863,16.634146341463417,0.6934254931611348,
8,score_mercado,minmax_mean_ohe,KNeighbors,none,1104247.9609299803,441000.4662168951,31.978101841760555,17.361030328209388,0.5624313310285949,
8,score_mercado,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
8,score_mercado,std_median_ohe,Linear,log,1301816.8072209677,732654.2636744399,70.413515163511,48.20976521015082,0.391847138728464,
8,score_mercado,std_median_ohe,Linear,none,1397304.7525468238,746567.696585113,61.4453683432738,45.414965407860706,0.29935943465959436,
8,score_mercado,raw_zero_ord,MLP,sqrt,,,,,,timeout
8,score_mercado,minmax_mean_ohe,MLP,log,,,,,,timeout
8,score_mercado,std_median_ohe,MLP,log,,,,,,timeout
8,score_mercado,std_median_ohe,Linear,yeojohnson,1311951.438829133,744254.8315860782,73.11059418221491,50.05883366283326,0.3823413523506354,
8,score_mercado,std_median_ohe,DecisionTree,yeojohnson,1185952.2922875036,395293.160905092,26.241948867277664,11.76470588235294,0.49528356871539636,
8,score_mercado,std_median_ohe,MLP,yeojohnson,,,,,,timeout
8,score_mercado,std_median_ohe,MLP,yeojohnson,,,,,,timeout
8,score_mercado,raw_zero_ord,KNeighbors,none,1130926.7990451588,452370.5820856959,31.811393457635738,17.817265306122444,0.5410324333388207,
8,score_mercado,std_median_ohe,DecisionTree,none,1185159.4252788639,395535.0338853068,26.23755441123814,11.76470588235294,0.4959581982803276,
8,score_mercado,std_median_ohe,GradientBoosting,sqrt,936736.7494923128,405749.18317513197,31.214449809781343,19.960968663372974,0.685117791356906,
8,score_mercado,raw_zero_ord,KNeighbors,sqrt,923339.4098364454,406819.6466374793,28.322312312453384,16.698203389830514,0.6940603603665096,
8,score_mercado,std_median_ohe,DecisionTree,yeojohnson,1185952.2922875036,395293.160905092,26.241948867277664,11.76470588235294,0.49528356871539636,
8,score_mercado,raw_zero_ord,MLP,none,,,,,,timeout
8,score_mercado,std_median_ohe,DecisionTree,log,1184405.7178124164,395108.02535160986,26.2472620070954,11.76470588235294,0.49659908972780453,
8,score_mercado,std_median_ohe,RandomForest,none,879636.2932155054,392285.0343180968,28.38293606450718,17.538521332385713,0.7223361856322796,
8,score_mercado,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
8,score_mercado,std_median_ohe,RandomForest,yeojohnson,872732.0383432638,391886.50703526236,28.37317667614534,17.550697982114006,0.7266778397009799,
8,score_mercado,minmax_mean_ohe,MLP,none,,,,,,timeout
8,score_mercado,minmax_mean_ohe,KNeighbors,yeojohnson,1009229.7469675929,380893.2589535636,26.3025123879084,14.66054479319684,0.6344951942402306,
8,score_mercado,raw_zero_ord,KNeighbors,yeojohnson,924296.942041266,407121.3473767315,28.167792817126863,16.634146341463417,0.6934254931611348,
8,score_mercado,minmax_mean_ohe,KNeighbors,sqrt,1065894.0386678046,413436.9340271299,29.215955679283073,16.413793103448278,0.5922996610757856,
